application_date,first_name,last_name,ssn,email_address,phone_number,agent_notes,gender,age,ethnicity,income,credit_score,loan_amount,debt_to_income,is_defaulted_leak,resolution_date,row_id_proxy,default
2025-05-03,RWMAIm,RiCIcKAv,439-92-3364,RWMAIm.RiCIcKAv@example.com,555-284-3223,Customer discussed ZLyHnYSKsC regarding their account.,Female,24,GroupC,94382.74264511232,576.67140129805,5449.120657500832,0.3493300704200256,0,2025-07-25,6915,0
2025-07-07,jRFYEI,oWJsPlFe,981-31-4232,jRFYEI.oWJsPlFe@example.com,555-852-5353,Customer discussed RiwjzdefrC regarding their account.,Male,44,GroupA,102639.49947049755,601.9071154261851,16063.865157174152,0.6360398098713034,0,2025-09-13,2342,0
2025-04-10,MfFDEz,kpKVfwxz,564-47-4933,MfFDEz.kpKVfwxz@example.com,555-497-1476,Customer discussed KmpoLJEQJo regarding their account.,Male,30,GroupA,126967.51778188553,648.8451184992336,16453.644589260603,0.1828394942155444,0,2025-06-02,8317,0
2025-09-14,obxKhy,QhPRgBwz,563-25-6336,obxKhy.QhPRgBwz@example.com,555-208-7535,Customer discussed olycYrhSEX regarding their account.,Female,77,GroupA,108478.0638097527,494.96970680185757,10936.09752898653,0.37722381889650247,0,2025-11-27,7427,0
2025-01-18,vsKqLh,kaWpHYpA,974-11-1201,vsKqLh.kaWpHYpA@example.com,555-921-8202,Customer discussed prGcFZOfEO regarding their account.,Male,34,GroupA,81483.90054455014,636.4328677064676,4055.200667997829,0.15635704828202218,0,2025-04-13,3674,0
2025-05-13,hlTpaP,fSBoqKMu,609-75-2043,hlTpaP.fSBoqKMu@example.com,555-961-3318,Customer discussed qDZcrSlyht regarding their account.,Male,31,GroupA,70331.56148904777,660.2556065420899,16186.062222136557,0.1288432183640433,0,2025-07-14,5631,0
2025-01-02,AnmgWZ,eLSMeGHr,805-95-2130,AnmgWZ.eLSMeGHr@example.com,555-508-4259,Customer discussed TAAVmWCxsA regarding their account.,Female,33,GroupA,108139.08913311311,731.0150770132567,4086.8309215593367,0.13174320698710346,1,2025-02-28,6933,0
2025-07-23,rQdoTf,sLnHbhxJ,506-34-9919,rQdoTf.sLnHbhxJ@example.com,555-484-5714,Customer discussed GGYnseHWdD regarding their account.,Female,55,GroupB,62194.84026323983,594.9390841981362,25567.12644472035,0.23762616598823855,0,2025-10-14,6962,0
2025-01-14,gbcooK,zNXytvLE,166-45-4620,gbcooK.zNXytvLE@example.com,555-545-3281,Customer discussed TpZVKEIxrr regarding their account.,Male,29,GroupA,95853.1752719808,768.1617923192172,41410.4602042143,0.09642934511971904,0,2025-02-23,4643,0
2025-09-16,zQxXPw,OCvaqKLx,930-66-5486,zQxXPw.OCvaqKLx@example.com,555-646-3958,Customer discussed NDFPJhLwwi regarding their account.,Male,28,GroupB,113464.96367057967,621.9355830834835,15888.498510295189,0.07713265453266094,0,2025-10-19,6910,0
2025-06-30,JuhgkD,CEGbigeL,670-84-1263,JuhgkD.CEGbigeL@example.com,555-803-6694,Customer discussed rzNCsVAknD regarding their account.,Female,64,GroupA,35087.46138210264,666.8409646755109,6716.028647873477,0.22773363495160082,0,2025-09-20,984,0
2025-06-28,HGFFdN,mpdUJenW,462-91-5363,HGFFdN.mpdUJenW@example.com,555-920-8799,Customer discussed fbnJAqetUC regarding their account.,Female,66,GroupB,78076.47376886345,584.1743964956304,21667.160891211068,0.13386414589381446,0,2025-09-24,6134,0
2025-03-19,zTZOPd,iQUYFlLZ,635-39-1085,zTZOPd.iQUYFlLZ@example.com,555-824-9051,Customer discussed zdKFzwmMNd regarding their account.,Male,54,GroupA,31749.023485359237,501.2984354838394,2645.4267394219014,0.12190369575885432,0,2025-05-21,2029,0
2025-10-19,SLYFqB,ipOvsIUg,395-59-6254,SLYFqB.ipOvsIUg@example.com,555-503-5782,Customer discussed XnfwFOFcPs regarding their account.,Male,20,GroupA,44613.99747028404,635.0917163118027,18284.96983535788,0.45376354447365835,0,2025-11-26,1987,0
2025-10-27,ZHfnBv,PcLaLLBd,633-31-9965,ZHfnBv.PcLaLLBd@example.com,555-748-8191,Customer discussed UDcwaAUuWi regarding their account.,Non-binary,48,GroupA,56665.79766438535,712.947379907818,19982.54862312904,0.5888834628669428,0,2026-01-11,4410,0
2025-08-05,cdqPFZ,XdKepZpk,588-89-4691,cdqPFZ.XdKepZpk@example.com,555-870-1720,Customer discussed XUfictudOY regarding their account.,Non-binary,62,GroupA,136569.23380621968,710.1488373853451,9027.953949514604,0.08894985260363342,0,2025-09-06,2738,0
2025-01-24,iZYpLT,QfTzUivy,557-10-7621,iZYpLT.QfTzUivy@example.com,555-299-7748,Customer discussed sQKvPiUnSP regarding their account.,Female,48,GroupA,38524.66288583993,487.0871238641769,7316.268686040819,0.09634538755885677,0,2025-02-27,3811,0
2025-08-16,dLBMnE,UKoeNePe,970-85-1133,dLBMnE.UKoeNePe@example.com,555-502-9700,Customer discussed kcOTPMqpmV regarding their account.,Male,41,GroupB,33121.43149709715,510.31082939284363,10345.4143199538,0.10776904395126269,0,2025-10-17,2137,0
2025-05-07,xRooeK,PGCJwZCQ,866-80-3795,xRooeK.PGCJwZCQ@example.com,555-903-4080,Customer discussed RKtwqSFVqq regarding their account.,Male,55,GroupA,17820.238563583927,755.3358451611896,19550.38436044882,0.43416526777747816,0,2025-07-26,665,0
2025-06-20,UDFTun,SDxiOtus,305-60-1621,UDFTun.SDxiOtus@example.com,555-262-2485,Customer discussed aQAvWnZWCF regarding their account.,Male,40,GroupB,85611.76423157153,593.9309076937438,31513.428771059975,0.23795139671946272,0,2025-07-26,4785,0
2025-10-20,HJnCMD,VbktGFhq,176-18-6936,HJnCMD.VbktGFhq@example.com,555-742-7574,Customer discussed CHQxhLaFbW regarding their account.,Female,53,GroupA,37694.23422192636,850.0,22446.491941149838,0.5505291749125382,0,2025-12-09,3082,0
2025-05-24,AIlUdu,bptSdFWO,777-88-4076,AIlUdu.bptSdFWO@example.com,555-257-3845,Customer discussed HtTCtYfkKL regarding their account.,Female,56,GroupA,86618.05419070493,586.48471658996,18470.18792003428,0.4436763019339384,0,2025-07-28,3544,0
2025-02-20,HtFcVs,YbTzqMSC,264-23-9083,HtFcVs.YbTzqMSC@example.com,555-343-2456,Customer discussed pQRasawKbV regarding their account.,Male,38,GroupA,28555.359694097373,625.3323088404929,13309.41384300375,0.0878602050228972,0,2025-04-15,4904,0
2025-09-07,ENNWQK,arJiKKst,729-86-3300,ENNWQK.arJiKKst@example.com,555-350-1648,Customer discussed kqDEWnNQfw regarding their account.,Male,74,GroupA,40338.70277688755,757.4827722886769,32363.963885488003,0.24790672920407897,1,2025-11-25,58,1
2025-01-14,caHGNm,TLydshAK,357-25-6837,caHGNm.TLydshAK@example.com,555-535-8591,Customer discussed XXcmbpLVCr regarding their account.,Female,76,GroupB,27528.754744078196,648.6449133675561,7409.8789110267335,0.33445578899557454,0,2025-03-11,7841,0
2025-12-15,PqrPXv,WQckiqJX,409-26-9660,PqrPXv.WQckiqJX@example.com,555-522-9323,Customer discussed uzLmGCIOSg regarding their account.,Male,48,GroupB,28696.34252664985,728.5497667228931,7371.389324756274,0.3545709196720469,0,2026-02-13,3223,0
2025-08-14,SHbopq,iOtTSAza,430-61-1071,SHbopq.iOtTSAza@example.com,555-803-4249,Customer discussed JZWEZDBiwG regarding their account.,Female,18,GroupA,55457.690501854704,593.42308434417,10327.736124453299,0.5387944893598404,0,2025-09-24,2268,0
2025-06-17,VMfPaQ,CYQKhtqd,610-72-3451,VMfPaQ.CYQKhtqd@example.com,555-311-3049,Customer discussed IdNRRQwOSo regarding their account.,Male,68,GroupA,47675.09992385867,564.6145133556486,8171.956480977433,0.07471785396082095,0,2025-08-12,7239,0
2025-03-11,RxFATS,kjxvufxR,541-24-3436,RxFATS.kjxvufxR@example.com,555-915-4248,Customer discussed EpmNPoudHN regarding their account.,Female,70,GroupA,106033.34034090833,671.5711590030667,27738.399811606825,0.27129029339512023,0,2025-04-27,3088,0
2025-08-05,aUzPMq,GxowzuKY,892-60-7682,aUzPMq.GxowzuKY@example.com,555-299-5055,Customer discussed webMETBVVZ regarding their account.,Female,20,GroupA,44204.02304599754,565.8962123861389,12011.936274426927,0.37620686604238723,0,2025-10-05,9264,0
2025-04-11,CXzjbz,YZCxAjbA,599-45-9927,CXzjbz.YZCxAjbA@example.com,555-272-4762,Customer discussed SJvvPqwLDI regarding their account.,Male,24,GroupB,51262.34764827801,797.3697686310713,13952.545638151214,0.5436146803769482,0,2025-06-26,3066,0
2025-04-21,cGDsGr,AhDRoRcI,118-86-1567,cGDsGr.AhDRoRcI@example.com,555-563-8460,Customer discussed mqiuIySrPh regarding their account.,Male,24,GroupA,22181.18664531853,630.1742552140852,13480.056700250288,0.5167382346772564,0,2025-05-23,6769,0
2025-05-18,tOnCZj,YrPJZOFI,426-89-5782,tOnCZj.YrPJZOFI@example.com,555-699-1147,Customer discussed FDbjmSBItr regarding their account.,Female,42,GroupA,150976.735964437,651.6152990585865,16929.462644458807,0.4814107669912648,0,2025-06-23,1599,0
2025-12-17,dceOUA,keYqGjee,746-88-4207,dceOUA.keYqGjee@example.com,555-311-4793,Customer discussed BJPNkxnMRg regarding their account.,Female,21,GroupB,57726.924544627516,810.9192890071137,12362.435446349566,0.20259241748561635,0,2026-03-04,738,0
2025-09-07,uOGXmB,xGhAmmsa,385-35-5126,uOGXmB.xGhAmmsa@example.com,555-826-9797,Customer discussed mVDRCzLVUO regarding their account.,Male,66,GroupC,57981.11358320689,441.0051756183482,90864.1626160045,0.6372014456893876,0,2025-10-20,7217,0
2025-10-27,iVdDRn,LBlHWFNj,849-14-9134,iVdDRn.LBlHWFNj@example.com,555-356-8051,Customer discussed CRWjlgonSW regarding their account.,Female,31,GroupC,69512.55731533881,563.1351034626292,18056.52477431571,0.49672737477939105,0,2025-11-28,5125,0
2025-02-22,YtyTjg,HkpNcLhS,424-10-6686,YtyTjg.HkpNcLhS@example.com,555-784-4950,Customer discussed FbpEMpgYyC regarding their account.,Male,36,GroupA,83863.53138749453,559.2851506291133,35933.79325757363,0.12403057033508036,0,2025-04-06,6585,0
2025-12-23,EMGKUP,bkOsmCDc,908-62-3724,EMGKUP.bkOsmCDc@example.com,555-627-4792,Customer discussed gRUJjGBOQk regarding their account.,Female,31,GroupA,23080.64785410216,523.6870747642735,33684.921087823444,0.18605050317246385,0,2026-02-24,4410,0
2025-03-05,onbavb,pMbxQriG,356-42-1991,onbavb.pMbxQriG@example.com,555-837-9792,Customer discussed tlPXZkeEjl regarding their account.,Male,40,GroupB,125757.31087116219,577.6962575932523,12007.08451749996,0.0797299534108893,0,2025-05-07,3290,0
2025-11-07,lLMPyU,hsmbFIMc,807-14-8338,lLMPyU.hsmbFIMc@example.com,555-966-1184,Customer discussed TxPSvMAzWb regarding their account.,Male,46,GroupA,33045.39158061169,718.3317976597373,23269.17728285783,0.3982912579121561,0,2026-01-11,1812,0
2025-10-28,KNHBls,AvgyEXxi,572-89-1317,KNHBls.AvgyEXxi@example.com,555-673-7716,Customer discussed zNWLMluVaF regarding their account.,Female,52,GroupB,87160.2096603958,594.9186910838355,31522.54280983535,0.5581781985304358,0,2025-12-26,2874,0
2025-12-22,GUnQkN,cQOUYcOj,905-19-1924,GUnQkN.cQOUYcOj@example.com,555-148-3046,Customer discussed IWCACbZaGU regarding their account.,Female,70,GroupA,51248.13035067389,557.6709418564196,12483.514243084235,0.23057264804826963,0,2026-01-25,1139,0
2025-11-08,xOLyds,ACwtHjqg,697-63-4307,xOLyds.ACwtHjqg@example.com,555-959-2726,Customer discussed rOmSVDmOjO regarding their account.,Male,68,GroupC,129445.76850774398,667.5155033453835,26924.847798889085,0.14152472651515824,1,2025-12-09,9409,0
2025-09-18,SBjKOC,SBfvQYiW,542-82-9265,SBjKOC.SBfvQYiW@example.com,555-868-4307,Customer discussed VppeGijNEo regarding their account.,Male,61,GroupA,84953.97858606314,693.7189548537533,20729.474051262707,0.3445759448012804,0,2025-11-30,8779,0
2025-01-04,mWBMfz,bfxpxYDb,487-26-7827,mWBMfz.bfxpxYDb@example.com,555-136-4453,Customer discussed phnvHRGEwh regarding their account.,Male,69,GroupA,172137.62109665756,637.8032754499508,8639.090330874395,0.14504708217448126,0,2025-02-04,5793,0
2025-12-11,faZfsf,bNUMHNgU,792-21-8565,faZfsf.bNUMHNgU@example.com,555-927-3609,Customer discussed oVMqjyWhVk regarding their account.,Female,53,GroupA,28409.55272551932,649.8412300689578,21798.069702209657,0.655980606602262,0,2026-01-20,4623,0
2025-08-08,zIhoBt,RdRQAcVO,569-62-7794,zIhoBt.RdRQAcVO@example.com,555-505-7124,Customer discussed OETpjAygyV regarding their account.,Female,61,GroupA,56318.42805622605,674.2545803426644,4372.826816254937,0.11325694629514195,0,2025-09-19,1316,0
2025-02-27,qyRFXU,Nnbjayxe,825-61-3494,qyRFXU.Nnbjayxe@example.com,555-812-8741,Customer discussed epYlwNOoMm regarding their account.,Female,54,GroupB,54110.67707730289,646.0632246337809,17755.506130561294,0.11956631277235247,0,2025-05-05,7176,0
2025-03-15,yHdrUd,kpyzJqiZ,948-95-8488,yHdrUd.kpyzJqiZ@example.com,555-420-5444,Customer discussed xJOyXxAYKa regarding their account.,Male,21,GroupA,24552.18964693396,561.6020787442264,17689.860255331067,0.08068349986381224,0,2025-04-28,5206,0
2025-12-03,RNEkoG,WjONASWg,223-93-1960,RNEkoG.WjONASWg@example.com,555-475-3636,Customer discussed WeoTPdulrO regarding their account.,Female,37,GroupA,61212.181041478696,671.6145294568364,40032.020864966624,0.5016706133790861,0,2026-02-16,9043,0
2025-04-05,sdIFYw,TOEVLumu,444-53-8717,sdIFYw.TOEVLumu@example.com,555-889-9695,Customer discussed wxZCxLZUTq regarding their account.,Female,19,GroupA,28637.806474756137,798.6180663158705,17817.506190123127,0.14867656862255757,0,2025-05-29,3202,0
2025-03-14,QychzI,VBOzGDbv,235-81-4447,QychzI.VBOzGDbv@example.com,555-380-9387,Customer discussed eYBATMkFfS regarding their account.,Female,31,GroupA,50657.25706370731,702.8504898421195,2366.273892410748,0.3191058339420567,0,2025-05-13,5056,0
2025-01-09,scXPZf,XUQVcpsm,528-58-2941,scXPZf.XUQVcpsm@example.com,555-566-5837,Customer discussed XMOwHWjCLP regarding their account.,Female,57,GroupA,60831.15434570189,611.1576018829029,14004.21821464814,0.17084182661143427,1,2025-03-15,691,1
2025-09-20,bzlXCe,HdDYkQXA,478-31-7709,bzlXCe.HdDYkQXA@example.com,555-640-1790,Customer discussed xEtWKydqCp regarding their account.,Female,27,GroupB,95215.03104215737,743.7457627569017,6894.037889787873,0.22406841237517938,0,2025-11-23,9844,0
2025-08-11,RsuTqJ,ibvrFTZu,122-28-1935,RsuTqJ.ibvrFTZu@example.com,555-945-8788,Customer discussed PMkHrnwvbU regarding their account.,Female,72,GroupA,29822.29564087421,727.8294113446642,4549.81869353958,0.2801993129936663,0,2025-09-16,2444,0
2025-05-24,PwUtYq,rRQXHWAf,448-58-1387,PwUtYq.rRQXHWAf@example.com,555-114-8190,Customer discussed PKzBSclPkk regarding their account.,Female,49,GroupA,85699.01412837597,666.1204597001087,24176.420571363076,0.12595778629227605,0,2025-08-13,1662,0
2025-12-14,qVAMTo,nRhLfBZQ,472-31-8833,qVAMTo.nRhLfBZQ@example.com,555-188-9439,Customer discussed uMwXQzwEdB regarding their account.,Female,37,GroupB,109281.41691043631,634.5275352358555,4873.712302595702,0.14284320578293433,0,2026-02-13,4953,0
2025-01-16,AvaVmb,nPkSyPNy,433-89-2196,AvaVmb.nPkSyPNy@example.com,555-458-4559,Customer discussed uEhLXKQrfZ regarding their account.,Male,45,GroupB,102875.0370357834,748.6063782956543,5730.137482581484,0.3643627620048485,0,2025-04-08,9452,0
2025-02-07,BkSeqk,StAeIqvR,258-42-2218,BkSeqk.StAeIqvR@example.com,555-802-5055,Customer discussed IzOINmMEqn regarding their account.,Female,58,GroupA,98982.6841769045,713.7613363867099,12391.560788998684,0.22868076131399306,0,2025-05-01,264,0
2025-06-18,EIJrqN,jbDWLCrq,925-10-2693,EIJrqN.jbDWLCrq@example.com,555-344-6472,Customer discussed vSdKUTFwdO regarding their account.,Non-binary,30,GroupA,125460.4218958902,508.11412462294584,7816.211968539756,0.32463286109182454,0,2025-08-11,2098,0
2025-10-19,rCUQRe,vAvJsPVz,307-97-8791,rCUQRe.vAvJsPVz@example.com,555-272-9089,Customer discussed JkSNndpKMK regarding their account.,Non-binary,60,GroupA,76889.73851108442,723.9830567322656,22635.44657223931,0.46526190322102834,0,2025-12-11,8041,0
2025-04-03,FuUYfR,GRXMDHrS,448-97-8928,FuUYfR.GRXMDHrS@example.com,555-423-3878,Customer discussed vRNSAjwGZt regarding their account.,Male,57,GroupB,51578.18029764277,612.7457649104941,20539.087953779035,0.4193229708449365,0,2025-06-30,8222,0
2025-11-18,oLBgqJ,oGsGbyah,217-77-4880,oLBgqJ.oGsGbyah@example.com,555-611-6465,Customer discussed IejObTirNm regarding their account.,Male,22,GroupA,35927.12217090364,599.9450861000487,3864.133669955324,0.42123449709769645,0,2025-12-27,7595,0
2025-11-16,WrVtRs,mtbWQhIa,208-35-2423,WrVtRs.mtbWQhIa@example.com,555-303-5978,Customer discussed pOVLnSRMcT regarding their account.,Male,20,GroupB,45943.87545690611,552.6209080088365,9873.532805659032,0.09724359907536617,0,2025-12-27,5065,0
2025-04-29,uQtJay,DuxlfxMI,667-10-5437,uQtJay.DuxlfxMI@example.com,555-186-4706,Customer discussed yKOsFJXyWY regarding their account.,Male,33,GroupA,55355.34877108677,547.2347639937547,14083.447756459258,0.14767090188607365,0,2025-06-28,3167,0
2025-05-23,NwpkzH,NCMFzMxt,670-69-6081,NwpkzH.NCMFzMxt@example.com,555-126-7496,Customer discussed VqIcbwOMEz regarding their account.,Male,34,GroupC,53590.73622048076,646.0437179115361,29244.971273996598,0.32310253081736096,0,2025-07-20,5373,0
2025-10-17,dsMXcW,vADAfEXd,958-62-7379,dsMXcW.vADAfEXd@example.com,555-126-5592,Customer discussed kujoruqnkE regarding their account.,Male,59,GroupA,109591.9105030338,653.0737743181138,8364.066626828251,0.036542333456282744,0,2025-11-23,4063,0
2025-12-20,zfEUPV,EufBEaYo,624-64-5140,zfEUPV.EufBEaYo@example.com,555-560-9400,Customer discussed nPSeezutuD regarding their account.,Female,45,GroupB,29656.645497042893,790.8101971475942,24885.060692940802,0.45200107367108655,0,2026-03-05,9820,0
2025-02-04,MaVlvl,SjQiOqHq,201-32-1508,MaVlvl.SjQiOqHq@example.com,555-300-8721,Customer discussed FtwVmOTNIN regarding their account.,Female,66,GroupA,61904.94162833317,681.4687443567366,12345.360310986349,0.10731828234364998,0,2025-04-02,7346,0
2025-09-09,XXsQIv,IIjHAYgo,840-20-5635,XXsQIv.IIjHAYgo@example.com,555-791-6884,Customer discussed mWHavjgYmM regarding their account.,Female,45,GroupA,48219.061598971166,628.7944968797409,6237.523511083488,0.2622668375518121,0,2025-11-06,9419,0
2025-06-18,heVoQQ,bcMqWEGS,488-38-4867,heVoQQ.bcMqWEGS@example.com,555-493-3388,Customer discussed UeNSuZCvsV regarding their account.,Male,27,GroupC,154401.81508322604,517.100107614542,14563.987131692451,0.20002906358753836,0,2025-08-16,1558,0
2025-10-26,GqGeJl,oacZVKqx,602-45-8277,GqGeJl.oacZVKqx@example.com,555-501-3118,Customer discussed yiOdTpOvtQ regarding their account.,Male,26,GroupA,20612.890787510154,662.734545694661,8711.573574381673,0.4924646247551596,0,2026-01-21,7410,0
2025-09-12,HfVFZB,oXqpxkAf,272-96-3820,HfVFZB.oXqpxkAf@example.com,555-924-9913,Customer discussed uhciLQuUfD regarding their account.,Female,52,GroupC,29217.12058547661,598.1951906979259,4077.4139016312815,0.2661031561509813,0,2025-10-24,5297,0
2025-09-19,rsEdWp,AzOcdoQx,888-59-3966,rsEdWp.AzOcdoQx@example.com,555-383-6833,Customer discussed dRqDxZNvzP regarding their account.,Male,58,GroupB,76757.60628019205,542.6353755164129,4666.063916490552,0.3843054758844777,0,2025-11-10,4803,0
2025-10-03,HzSQSN,EMakcUnB,822-97-7880,HzSQSN.EMakcUnB@example.com,555-140-2002,Customer discussed ycuODGnwLk regarding their account.,Female,53,GroupB,28753.43348929626,576.7363830361097,24538.11092478332,0.1604945503266066,0,2025-12-08,4426,0
2025-09-11,VMtKeC,UvzwJvdv,402-85-3520,VMtKeC.UvzwJvdv@example.com,555-382-7875,Customer discussed QEoamNShEy regarding their account.,Female,55,GroupA,35938.542494876194,601.6993305015098,12418.324484429715,0.3838853152349051,0,2025-11-23,2062,0
2025-10-20,ExODRw,OtnhsZsC,613-86-2925,ExODRw.OtnhsZsC@example.com,555-889-5030,Customer discussed nuzCiQMKHj regarding their account.,Male,51,GroupA,20580.639747843736,687.8554276870583,13847.503449901751,0.1595584445803922,0,2025-12-28,3719,0
2025-05-19,FQulzB,EjjhVpXG,171-11-8816,FQulzB.EjjhVpXG@example.com,555-389-1000,Customer discussed ELLourfwnm regarding their account.,Female,22,GroupA,54350.67795452577,768.7917464328316,4724.003330928155,0.1993140430732834,0,2025-08-11,4925,0
2025-02-17,XCmZjh,kPQougZp,756-27-6769,XCmZjh.kPQougZp@example.com,555-782-2370,Customer discussed IutCNnDhHy regarding their account.,Male,47,GroupA,52390.82459590269,755.3617579584472,19946.4807754485,0.23259522049659032,0,2025-04-04,2090,0
2025-02-06,JxTXll,qtBwGuXm,936-64-6925,JxTXll.qtBwGuXm@example.com,555-476-8210,Customer discussed tnEieSVbQR regarding their account.,Female,62,GroupB,87912.04151975067,647.3986526086417,11197.915452528749,0.12803495340162327,0,2025-03-15,6462,0
2025-06-29,vYVQbC,krxLAukW,238-61-4974,vYVQbC.krxLAukW@example.com,555-569-5701,Customer discussed afTzFeXXBQ regarding their account.,Male,35,GroupB,33638.03041563737,690.1952721522516,14192.308068201693,0.675225609723181,0,2025-08-08,7413,0
